"AB238PQ",10,394363,810138,"S92000003","","S08000006","","S12000033","S13002477"
"AB238PR",10,394398,810243,"S92000003","","S08000006","","S12000033","S13002477"
"AB238PS",10,394255,810106,"S92000003","","S08000006","","S12000033","S13002477"
"AB238PT",10,394251,810214,"S92000003","","S08000006","","S12000033","S13002477"
"AB238PU",10,392174,818252,"S92000003","","S08000006","","S12000034","S13002496"
"AB238PW",10,396368,817658,"S92000003","","S08000006","","S12000034","S13002496"
"AB238PX",10,394094,810165,"S92000003","","S08000006","","S12000033","S13002477"
"AB238PZ",10,394281,810475,"S92000003","","S08000006","","S12000033","S13002477"
"AB238QA",10,394016,810466,"S92000003","","S08000006","","S12000033","S13002477"
"AB238QB",10,394112,810293,"S92000003","","S08000006","","S12000033","S13002477"
"AB238QD",10,393908,810466,"S92000003","","S08000006","","S12000033","S13002477"
"AB238QE",10,393985,810526,"S92000003","","S08000006","","S12000033","S13002477"
"AB238QF",10,394010,811493,"S92000003","","S08000006","","S12000033","S13002477"
"AB238QG",10,393974,811498,"S92000003","","S08000006","","S12000033","S13002477"
"AB238QH",10,393919,811227,"S92000003","","S08000006","","S12000033","S13002477"
"AB238QJ",10,394047,810322,"S92000003","","S08000006","","S12000033","S13002477"
"AB238QL",10,394124,810409,"S92000003","","S08000006","","S12000033","S13002477"
"AB238QN",10,394004,810413,"S92000003","","S08000006","","S12000033","S13002477"
"AB238QP",10,393930,811337,"S92000003","","S08000006","","S12000033","S13002477"
"AB238QQ",10,393997,811298,"S92000003","","S08000006","","S12000033","S13002477"
"AB238QS",10,393907,811152,"S92000003","","S08000006","","S12000033","S13002477"
"AB238QT",10,394317,810322,"S92000003","","S08000006","","S12000033","S13002477"
"AB238QU",10,394084,811341,"S92000003","","S08000006","","S12000033","S13002477"
"AB238QW",10,393900,811372,"S92000003","","S08000006","","S12000033","S13002477"
"AB238QX",10,394245,810363,"S92000003","","S08000006","","S12000033","S13002477"
"AB238RA",10,394154,810423,"S92000003","","S08000006","","S12000033","S13002477"
"AB238RB",10,394020,810604,"S92000003","","S08000006","","S12000033","S13002477"
"AB238RD",10,394883,817295,"S92000003","","S08000006","","S12000034","S13002496"
"AB238RG",10,394171,811971,"S92000003","","S08000006","","S12000033","S13002477"
"AB238RH",10,394286,812045,"S92000003","","S08000006","","S12000033","S13002477"
"AB238RJ",10,394274,812207,"S92000003","","S08000006","","S12000033","S13002477"
"AB238RL",10,394249,812261,"S92000003","","S08000006","","S12000033","S13002477"
"AB238RN",10,394074,811760,"S92000003","","S08000006","","S12000033","S13002477"
"AB238RP",10,394298,812161,"S92000003","","S08000006","","S12000033","S13002477"
"AB238SA",10,394912,818708,"S92000003","","S08000006","","S12000034","S13002496"
"AB238SB",10,394834,817541,"S92000003","","S08000006","","S12000034","S13002496"
"AB238SD",10,394774,817565,"S92000003","","S08000006","","S12000034","S13002496"
"AB238SH",10,396427,817716,"S92000003","","S08000006","","S12000034","S13002496"
"AB238SJ",10,396605,817311,"S92000003","","S08000006","","S12000034","S13002496"
"AB238SL",10,394029,815437,"S92000003","","S08000006","","S12000034","S13002496"
"AB238SP",10,396387,818078,"S92000003","","S08000006","","S12000034","S13002496"
"AB238SQ",10,396561,817287,"S92000003","","S08000006","","S12000034","S13002496"
"AB238SR",10,396467,817183,"S92000003","","S08000006","","S12000034","S13002496"
"AB238SS",10,396381,818006,"S92000003","","S08000006","","S12000034","S13002496"
"AB238ST",10,396469,817250,"S92000003","","S08000006","","S12000034","S13002496"
"AB238SU",10,396600,817216,"S92000003","","S08000006","","S12000034","S13002496"
"AB238SW",10,396526,817184,"S92000003","","S08000006","","S12000034","S13002496"
"AB238SX",10,396942,817367,"S92000003","","S08000006","","S12000034","S13002496"
"AB238SY",10,396842,817945,"S92000003","","S08000006","","S12000034","S13002496"
"AB238TP",10,396441,817481,"S92000003","","S08000006","","S12000034","S13002496"
"AB238TR",10,396475,817690,"S92000003","","S08000006","","S12000034","S13002496"
"AB238TS",10,396559,818062,"S92000003","","S08000006","","S12000034","S13002496"
"AB238TW",10,396347,817280,"S92000003","","S08000006","","S12000034","S13002496"
"AB238UA",10,394538,815398,"S92000003","","S08000006","","S12000034","S13002496"
"AB238UB",10,394449,815482,"S92000003","","S08000006","","S12000034","S13002496"
"AB238UD",10,393892,815556,"S92000003","","S08000006","","S12000034","S13002496"
"AB238UE",10,394472,815247,"S92000003","","S08000006","","S12000034","S13002496"
"AB238UF",10,395183,814975,"S92000003","","S08000006","","S12000034","S13002496"
"AB238UG",10,394146,815495,"S92000003","","S08000006","","S12000034","S13002496"
"AB238UH",10,393387,818806,"S92000003","","S08000006","","S12000034","S13002496"
"AB238UJ",10,393920,818355,"S92000003","","S08000006","","S12000034","S13002496"
"AB238UL",10,394152,819405,"S92000003","","S08000006","","S12000034","S13002496"
"AB238UN",10,392297,818146,"S92000003","","S08000006","","S12000034","S13002496"
"AB238UP",10,393085,816959,"S92000003","","S08000006","","S12000034","S13002496"
"AB238UQ",10,393761,817192,"S92000003","","S08000006","","S12000034","S13002496"
"AB238UR",10,393811,816319,"S92000003","","S08000006","","S12000034","S13002496"
"AB238US",10,393205,815916,"S92000003","","S08000006","","S12000034","S13002496"
"AB238UT",10,393156,814923,"S92000003","","S08000006","","S12000034","S13002496"
"AB238UU",10,392149,816556,"S92000003","","S08000006","","S12000034","S13002496"
"AB238UW",10,394493,815344,"S92000003","","S08000006","","S12000034","S13002496"
"AB238UX",10,392368,817209,"S92000003","","S08000006","","S12000034","S13002496"
"AB238UY",10,393932,815497,"S92000003","","S08000006","","S12000034","S13002496"
"AB238UZ",10,394100,814735,"S92000003","","S08000006","","S12000034","S13002496"
"AB238WA",10,396626,817674,"S92000003","","S08000006","","S12000034","S13002496"
"AB238WB",10,396545,817728,"S92000003","","S08000006","","S12000034","S13002496"
"AB238WD",10,396872,817565,"S92000003","","S08000006","","S12000034","S13002496"
"AB238WE",10,396935,817550,"S92000003","","S08000006","","S12000034","S13002496"
"AB238WF",10,396893,817494,"S92000003","","S08000006","","S12000034","S13002496"
"AB238WG",10,396798,817483,"S92000003","","S08000006","","S12000034","S13002496"
"AB238WH",10,396889,817534,"S92000003","","S08000006","","S12000034","S13002496"
"AB238WJ",10,396374,817491,"S92000003","","S08000006","","S12000034","S13002496"
"AB238WL",10,396866,817373,"S92000003","","S08000006","","S12000034","S13002496"
"AB238WS",10,394830,817650,"S92000003","","S08000006","","S12000034","S13002496"
"AB238WT",10,394819,818012,"S92000003","","S08000006","","S12000034","S13002496"
"AB238WU",10,397006,818044,"S92000003","","S08000006","","S12000034","S13002496"
"AB238WY",10,396767,817329,"S92000003","","S08000006","","S12000034","S13002496"
"AB238WZ",10,396867,817334,"S92000003","","S08000006","","S12000034","S13002496"
"AB238XA",10,391639,818092,"S92000003","","S08000006","","S12000034","S13002496"
"AB238XB",10,392227,818279,"S92000003","","S08000006","","S12000034","S13002496"
"AB238XD",10,391743,818706,"S92000003","","S08000006","","S12000034","S13002496"
"AB238XE",10,391477,819681,"S92000003","","S08000006","","S12000034","S13002496"
"AB238XF",10,396487,817853,"S92000003","","S08000006","","S12000034","S13002496"
"AB238XG",10,396738,818109,"S92000003","","S08000006","","S12000034","S13002496"
"AB238XH",10,391768,820699,"S92000003","","S08000006","","S12000034","S13002496"
"AB238XJ",10,390924,821212,"S92000003","","S08000006","","S12000034","S13002496"
"AB238XL",10,392112,821188,"S92000003","","S08000006","","S12000034","S13002496"
"AB238XN",10,392856,821026,"S92000003","","S08000006","","S12000034","S13002496"
"AB238XP",10,393938,820770,"S92000003","","S08000006","","S12000034","S13002496"
"AB238XQ",10,392254,820027,"S92000003","","S08000006","","S12000034","S13002496"
"AB238XR",10,396419,817761,"S92000003","","S08000006","","S12000034","S13002496"
"AB238XS",10,396167,817340,"S92000003","","S08000006","","S12000034","S13002496"
"AB238XU",10,396849,818290,"S92000003","","S08000006","","S12000034","S13002496"
"AB238XW",10,396591,817866,"S92000003","","S08000006","","S12000034","S13002496"
"AB238XX",10,396887,818742,"S92000003","","S08000006","","S12000034","S13002496"
"AB238XY",10,396640,819278,"S92000003","","S08000006","","S12000034","S13002496"
"AB238XZ",10,396456,817796,"S92000003","","S08000006","","S12000034","S13002496"
"AB238YA",10,395883,819591,"S92000003","","S08000006","","S12000034","S13002496"
"AB238YB",10,396989,819706,"S92000003","","S08000006","","S12000034","S13002496"
"AB238YD",10,396917,820678,"S92000003","","S08000006","","S12000034","S13002497"
"AB238YE",10,397763,820489,"S92000003","","S08000006","","S12000034","S13002497"
"AB238YF",10,396679,817732,"S92000003","","S08000006","","S12000034","S13002496"
"AB238YG",10,394743,817575,"S92000003","","S08000006","","S12000034","S13002496"
"AB238YH",10,398167,821539,"S92000003","","S08000006","","S12000034","S13002497"
"AB238YJ",10,396196,820911,"S92000003","","S08000006","","S12000034","S13002497"
"AB238YL",10,394661,820484,"S92000003","","S08000006","","S12000034","S13002497"
"AB238YN",10,394984,818915,"S92000003","","S08000006","","S12000034","S13002496"
"AB238YP",10,395199,819252,"S92000003","","S08000006","","S12000034","S13002496"
"AB238YQ",10,396363,817991,"S92000003","","S08000006","","S12000034","S13002496"
"AB238YR",10,395753,818503,"S92000003","","S08000006","","S12000034","S13002496"
"AB238YS",10,394951,818642,"S92000003","","S08000006","","S12000034","S13002496"
"AB238YT",10,394797,817785,"S92000003","","S08000006","","S12000034","S13002496"
"AB238YU",10,394570,817478,"S92000003","","S08000006","","S12000034","S13002496"
"AB238YW",10,396783,817775,"S92000003","","S08000006","","S12000034","S13002496"
"AB238YX",10,394771,815951,"S92000003","","S08000006","","S12000034","S13002496"
"AB238YY",10,396129,816306,"S92000003","","S08000006","","S12000034","S13002496"
"AB238YZ",10,396758,817719,"S92000003","","S08000006","","S12000034","S13002496"
"AB238ZA",10,394017,815726,"S92000003","","S08000006","","S12000034","S13002496"
"AB238ZB",10,394032,815590,"S92000003","","S08000006","","S12000034","S13002496"
"AB238ZD",10,394189,815708,"S92000003","","S08000006","","S12000034","S13002496"
"AB238ZE",10,394068,815899,"S92000003","","S08000006","","S12000034","S13002496"
"AB238ZF",10,393954,815986,"S92000003","","S08000006","","S12000034","S13002496"
"AB238ZG",10,394613,815488,"S92000003","","S08000006","","S12000034","S13002496"
"AB238ZH",10,394827,815522,"S92000003","","S08000006","","S12000034","S13002496"
"AB238ZJ",10,394616,815547,"S92000003","","S08000006","","S12000034","S13002496"
"AB238ZL",10,394793,815574,"S92000003","","S08000006","","S12000034","S13002496"
"AB238ZN",10,394681,815460,"S92000003","","S08000006","","S12000034","S13002496"
"AB238ZP",10,394878,817768,"S92000003","","S08000006","","S12000034","S13002496"
"AB238ZQ",10,396837,817676,"S92000003","","S08000006","","S12000034","S13002496"
"AB238ZR",10,396607,817491,"S92000003","","S08000006","","S12000034","S13002496"
"AB238ZS",10,396652,817583,"S92000003","","S08000006","","S12000034","S13002496"
"AB238ZT",10,396582,817396,"S92000003","","S08000006","","S12000034","S13002496"
"AB238ZU",10,396604,817460,"S92000003","","S08000006","","S12000034","S13002496"
"AB238ZW",10,396473,817360,"S92000003","","S08000006","","S12000034","S13002496"
"AB238ZX",10,396504,817562,"S92000003","","S08000006","","S12000034","S13002496"
"AB239AB",10,394281,810475,"S92000003","","S08000006","","S12000033","S13002477"
"AB239AH",10,394281,810475,"S92000003","","S08000006","","S12000033","S13002477"
"AB239AP",10,394281,810475,"S92000003","","S08000006","","S12000033","S13002477"
"AB239AQ",10,394281,810475,"S92000003","","S08000006","","S12000033","S13002477"
"AB241AW",10,394754,808431,"S92000003","","S08000006","","S12000033","S13002481"
"AB241FR",10,394710,808209,"S92000003","","S08000006","","S12000033","S13002481"
"AB241GU",10,394587,808214,"S92000003","","S08000006","","S12000033","S13002481"
"AB241RF",10,394710,808209,"S92000003","","S08000006","","S12000033","S13002481"
"AB241RG",10,394783,808208,"S92000003","","S08000006","","S12000033","S13002481"
"AB241RN",10,393827,808671,"S92000003","","S08000006","","S12000033","S13002481"
"AB241RP",10,393904,808577,"S92000003","","S08000006","","S12000033","S13002481"
"AB241RQ",10,394041,808735,"S92000003","","S08000006","","S12000033","S13002481"
"AB241RZ",10,394782,808285,"S92000003","","S08000006","","S12000033","S13002481"
"AB241SA",10,394247,808563,"S92000003","","S08000006","","S12000033","S13002481"
"AB241SB",10,394276,808678,"S92000003","","S08000006","","S12000033","S13002481"
"AB241SD",10,394322,808830,"S92000003","","S08000006","","S12000033","S13002481"
"AB241SE",10,394280,808705,"S92000003","","S08000006","","S12000033","S13002481"
"AB241SG",10,394364,808695,"S92000003","","S08000006","","S12000033","S13002481"
"AB241SH",10,394378,808726,"S92000003","","S08000006","","S12000033","S13002481"
"AB241SJ",10,394410,808883,"S92000003","","S08000006","","S12000033","S13002481"
"AB241SL",10,394405,808746,"S92000003","","S08000006","","S12000033","S13002481"
"AB241SN",10,394274,808543,"S92000003","","S08000006","","S12000033","S13002481"
"AB241SX",10,394379,808203,"S92000003","","S08000006","","S12000033","S13002481"
"AB241SY",10,394458,808249,"S92000003","","S08000006","","S12000033","S13002481"
"AB241SZ",10,394649,808212,"S92000003","","S08000006","","S12000033","S13002481"
"AB241TA",10,394564,808271,"S92000003","","S08000006","","S12000033","S13002481"
"AB241TB",10,394674,808320,"S92000003","","S08000006","","S12000033","S13002481"
"AB241TD",10,394555,808306,"S92000003","","S08000006","","S12000033","S13002481"
"AB241TE",10,394338,808251,"S92000003","","S08000006","","S12000033","S13002481"
"AB241TF",10,394639,808431,"S92000003","","S08000006","","S12000033","S13002481"
"AB241TG",10,394604,808504,"S92000003","","S08000006","","S12000033","S13002481"
"AB241TH",10,394357,808325,"S92000003","","S08000006","","S12000033","S13002481"
"AB241TJ",10,394412,808343,"S92000003","","S08000006","","S12000033","S13002481"
"AB241TL",10,394690,808384,"S92000003","","S08000006","","S12000033","S13002481"
"AB241TN",10,394575,808440,"S92000003","","S08000006","","S12000033","S13002481"
"AB241TP",10,394530,808517,"S92000003","","S08000006","","S12000033","S13002481"
"AB241TQ",10,394548,808663,"S92000003","","S08000006","","S12000033","S13002481"
"AB241TR",10,394512,808682,"S92000003","","S08000006","","S12000033","S13002481"
"AB241TS",10,394493,808521,"S92000003","","S08000006","","S12000033","S13002481"
"AB241TT",10,394470,808453,"S92000003","","S08000006","","S12000033","S13002481"
"AB241TU",10,394558,808397,"S92000003","","S08000006","","S12000033","S13002481"
"AB241TW",10,394515,808344,"S92000003","","S08000006","","S12000033","S13002481"
"AB241TX",10,394328,808465,"S92000003","","S08000006","","S12000033","S13002481"
"AB241TY",10,394334,808420,"S92000003","","S08000006","","S12000033","S13002481"
"AB241TZ",10,394607,808567,"S92000003","","S08000006","","S12000033","S13002481"
"AB241UA",10,394195,808690,"S92000003","","S08000006","","S12000033","S13002481"
"AB241UF",10,394127,808659,"S92000003","","S08000006","","S12000033","S13002481"
"AB241UG",10,394587,808214,"S92000003","","S08000006","","S12000033","S13002481"
"AB241UH",10,393969,808575,"S92000003","","S08000006","","S12000033","S13002481"
"AB241UJ",10,394139,808737,"S92000003","","S08000006","","S12000033","S13002481"
"AB241UL",10,394177,808730,"S92000003","","S08000006","","S12000033","S13002481"
"AB241UN",10,394222,808738,"S92000003","","S08000006","","S12000033","S13002481"
"AB241UP",10,394384,808642,"S92000003","","S08000006","","S12000033","S13002481"
"AB241UQ",10,394491,808633,"S92000003","","S08000006","","S12000033","S13002481"
"AB241UR",10,394556,808624,"S92000003","","S08000006","","S12000033","S13002481"
"AB241US",10,394551,808589,"S92000003","","S08000006","","S12000033","S13002481"
"AB241UT",10,394467,808596,"S92000003","","S08000006","","S12000033","S13002481"
"AB241UU",10,393995,808570,"S92000003","","S08000006","","S12000033","S13002481"
"AB241UW",10,394305,808897,"S92000003","","S08000006","","S12000033","S13002481"
"AB241UX",10,394366,808609,"S92000003","","S08000006","","S12000033","S13002481"
"AB241UY",10,394237,808812,"S92000003","","S08000006","","S12000033","S13002481"
"AB241UZ",10,394317,808856,"S92000003","","S08000006","","S12000033","S13002481"
"AB241WA",10,394754,808431,"S92000003","","S08000006","","S12000033","S13002481"
"AB241WB",10,394644,808670,"S92000003","","S08000006","","S12000033","S13002481"
"AB241WD",10,394644,808670,"S92000003","","S08000006","","S12000033","S13002481"
"AB241WE",10,394692,808588,"S92000003","","S08000006","","S12000033","S13002481"
"AB241WF",10,394692,808588,"S92000003","","S08000006","","S12000033","S13002481"
"AB241WG",10,394729,808496,"S92000003","","S08000006","","S12000033","S13002481"
"AB241WH",10,394729,808496,"S92000003","","S08000006","","S12000033","S13002481"
"AB241WJ",10,394050,809406,"S92000003","","S08000006","","S12000033","S13002481"
"AB241WL",10,393995,809364,"S92000003","","S08000006","","S12000033","S13002481"
"AB241WN",10,393849,809323,"S92000003","","S08000006","","S12000033","S13002481"
"AB241WP",10,393747,809562,"S92000003","","S08000006","","S12000033","S13002481"
"AB241WQ",10,393921,809271,"S92000003","","S08000006","","S12000033","S13002481"
"AB241WS",10,394340,809170,"S92000003","","S08000006","","S12000033","S13002481"
"AB241WT",10,394364,809102,"S92000003","","S08000006","","S12000033","S13002481"
"AB241WU",10,393831,809399,"S92000003","","S08000006","","S12000033","S13002481"
"AB241XA",10,394462,808690,"S92000003","","S08000006","","S12000033","S13002481"
"AB241XB",10,394443,808523,"S92000003","","S08000006","","S12000033","S13002481"
"AB241XD",10,394376,808554,"S92000003","","S08000006","","S12000033","S13002481"
"AB241XE",10,394402,808802,"S92000003","","S08000006","","S12000033","S13002481"
"AB241XF",10,394419,808944,"S92000003","","S08000006","","S12000033","S13002481"
"AB241XG",10,394456,809008,"S92000003","","S08000006","","S12000033","S13002481"
"AB241XH",10,394483,808746,"S92000003","","S08000006","","S12000033","S13002481"
"AB241XJ",10,394585,808695,"S92000003","","S08000006","","S12000033","S13002481"
"AB241XL",10,394849,808541,"S92000003","","S08000006","","S12000033","S13002481"
"AB241XN",10,394575,809215,"S92000003","","S08000006","","S12000033","S13002481"
"AB241XP",10,394062,809625,"S92000003","","S08000006","","S12000033","S13002481"
"AB241XQ",10,394323,808949,"S92000003","","S08000006","","S12000033","S13002481"
"AB241XR",10,394163,809416,"S92000003","","S08000006","","S12000033","S13002481"
"AB241XS",10,394123,809312,"S92000003","","S08000006","","S12000033","S13002481"
"AB241XT",10,394493,809081,"S92000003","","S08000006","","S12000033","S13002481"
"AB241XU",10,394557,809047,"S92000003","","S08000006","","S12000033","S13002481"
"AB241XW",10,394574,808349,"S92000003","","S08000006","","S12000033","S13002481"
"AB241XX",10,394725,808346,"S92000003","","S08000006","","S12000033","S13002481"
"AB241XZ",10,394440,809185,"S92000003","","S08000006","","S12000033","S13002481"
"AB241YA",10,394472,808931,"S92000003","","S08000006","","S12000033","S13002481"
"AB241ZS",10,394649,808212,"S92000003","","S08000006","","S12000033","S13002481"
"AB242AA",10,393033,808390,"S92000003","","S08000006","","S12000033","S13002480"
"AB242AB",10,392939,808443,"S92000003","","S08000006","","S12000033","S13002480"
"AB242AE",10,392803,808545,"S92000003","","S08000006","","S12000033","S13002480"
"AB242AH",10,392717,808616,"S92000003","","S08000006","","S12000033","S13002480"
"AB242AS",10,392720,808731,"S92000003","","S08000006","","S12000033","S13002480"
"AB242AX",10,392644,808839,"S92000003","","S08000006","","S12000033","S13002480"
"AB242BA",10,392481,808916,"S92000003","","S08000006","","S12000033","S13002480"
"AB242BD",10,392384,808917,"S92000003","","S08000006","","S12000033","S13002480"
"AB242BE",10,392980,808469,"S92000003","","S08000006","","S12000033","S13002480"
"AB242BG",10,391503,809151,"S92000003","","S08000006","","S12000033","S13002480"
"AB242BH",10,392390,808993,"S92000003","","S08000006","","S12000033","S13002480"
"AB242BL",10,392307,809069,"S92000003","","S08000006","","S12000033","S13002480"
"AB242BP",10,391393,809157,"S92000003","","S08000006","","S12000033","S13002480"
"AB242BQ",10,391375,809068,"S92000003","","S08000006","","S12000033","S13002480"
"AB242BR",10,391208,809139,"S92000003","","S08000006","","S12000033","S13002479"
"AB242BT",10,391572,809055,"S92000003","","S08000006","","S12000033","S13002480"
"AB242BX",10,391843,809058,"S92000003","","S08000006","","S12000033","S13002480"
"AB242DB",10,392081,809011,"S92000003","","S08000006","","S12000033","S13002480"
"AB242DD",10,392214,808976,"S92000003","","S08000006","","S12000033","S13002480"
"AB242DU",10,391745,809068,"S92000003","","S08000006","","S12000033","S13002480"
"AB242DY",10,391917,809033,"S92000003","","S08000006","","S12000033","S13002480"
"AB242EE",10,392326,808949,"S92000003","","S08000006","","S12000033","S13002480"
"AB242EH",10,392408,808887,"S92000003","","S08000006","","S12000033","S13002480"
"AB242EU",10,392517,808864,"S92000003","","S08000006","","S12000033","S13002480"
"AB242EW",10,392437,808849,"S92000003","","S08000006","","S12000033","S13002480"
"AB242FF",10,393451,808936,"S92000003","","S08000006","","S12000033","S13002481"
"AB242GE",10,391562,809131,"S92000003","","S08000006","","S12000033","S13002480"
"AB242GF",10,391672,809130,"S92000003","","S08000006","","S12000033","S13002480"
"AB242GG",10,392086,809093,"S92000003","","S08000006","","S12000033","S13002480"
"AB242GH",10,391866,809118,"S92000003","","S08000006","","S12000033","S13002480"
"AB242PD",10,393244,809366,"S92000003","","S08000006","","S12000033","S13002481"
"AB242PE",10,393248,809287,"S92000003","","S08000006","","S12000033","S13002481"
"AB242PF",50,393023,808487,"S92000003","","S08000006","","S12000033","S13002480"
"AB242PG",50,393023,808487,"S92000003","","S08000006","","S12000033","S13002480"
"AB242PT",10,393023,808487,"S92000003","","S08000006","","S12000033","S13002480"
"AB242PX",10,393150,808446,"S92000003","","S08000006","","S12000033","S13002480"
"AB242QA",10,392956,808586,"S92000003","","S08000006","","S12000033","S13002480"
"AB242QB",10,392862,808676,"S92000003","","S08000006","","S12000033","S13002480"
"AB242QD",10,392840,808753,"S92000003","","S08000006","","S12000033","S13002480"
"AB242QE",10,392883,808622,"S92000003","","S08000006","","S12000033","S13002480"
"AB242QF",10,392915,808533,"S92000003","","S08000006","","S12000033","S13002480"
"AB242QH",10,392973,808715,"S92000003","","S08000006","","S12000033","S13002480"
"AB242QJ",10,393069,808586,"S92000003","","S08000006","","S12000033","S13002480"
"AB242QL",10,392987,808604,"S92000003","","S08000006","","S12000033","S13002480"
"AB242QN",10,392808,808707,"S92000003","","S08000006","","S12000033","S13002480"
"AB242QP",10,392783,808783,"S92000003","","S08000006","","S12000033","S13002480"
"AB242QQ",10,392743,808807,"S92000003","","S08000006","","S12000033","S13002480"
"AB242QR",10,392966,808904,"S92000003","","S08000006","","S12000033","S13002481"
"AB242QS",10,393008,808885,"S92000003","","S08000006","","S12000033","S13002481"
"AB242QT",10,393065,808775,"S92000003","","S08000006","","S12000033","S13002481"
"AB242QU",10,392837,808613,"S92000003","","S08000006","","S12000033","S13002480"
"AB242QX",10,393080,808888,"S92000003","","S08000006","","S12000033","S13002481"
"AB242QY",10,392757,808754,"S92000003","","S08000006","","S12000033","S13002480"
"AB242RA",10,393094,808849,"S92000003","","S08000006","","S12000033","S13002481"
"AB242RB",10,393141,808735,"S92000003","","S08000006","","S12000033","S13002481"
"AB242RD",10,393190,808779,"S92000003","","S08000006","","S12000033","S13002481"
"AB242RE",10,393056,808723,"S92000003","","S08000006","","S12000033","S13002481"
"AB242RF",10,392977,808804,"S92000003","","S08000006","","S12000033","S13002481"
"AB242RG",10,393131,809303,"S92000003","","S08000006","","S12000033","S13002481"
"AB242RJ",10,393134,808931,"S92000003","","S08000006","","S12000033","S13002481"
"AB242RL",10,392935,808950,"S92000003","","S08000006","","S12000033","S13002481"
"AB242RN",10,393113,809056,"S92000003","","S08000006","","S12000033","S13002481"
"AB242RP",10,392539,808964,"S92000003","","S08000006","","S12000033","S13002480"
"AB242RQ",10,392514,809008,"S92000003","","S08000006","","S12000033","S13002480"
"AB242RR",10,392702,808910,"S92000003","","S08000006","","S12000033","S13002480"
"AB242RS",10,392721,808873,"S92000003","","S08000006","","S12000033","S13002480"
"AB242RT",10,392648,809041,"S92000003","","S08000006","","S12000033","S13002481"
"AB242RU",10,392425,809014,"S92000003","","S08000006","","S12000033","S13002480"
"AB242RW",10,393103,808966,"S92000003","","S08000006","","S12000033","S13002481"
"AB242RX",10,392602,809058,"S92000003","","S08000006","","S12000033","S13002481"
"AB242RZ",10,392484,808948,"S92000003","","S08000006","","S12000033","S13002480"
"AB242SA",10,392556,809177,"S92000003","","S08000006","","S12000033","S13002481"
"AB242SB",10,392597,809186,"S92000003","","S08000006","","S12000033","S13002481"
"AB242SD",10,392671,809221,"S92000003","","S08000006","","S12000033","S13002481"
"AB242SE",10,392611,808960,"S92000003","","S08000006","","S12000033","S13002480"
"AB242SF",10,392660,808922,"S92000003","","S08000006","","S12000033","S13002480"
"AB242SG",10,392579,809115,"S92000003","","S08000006","","S12000033","S13002481"
"AB242SH",10,392519,809088,"S92000003","","S08000006","","S12000033","S13002481"
"AB242SJ",10,392736,809067,"S92000003","","S08000006","","S12000033","S13002481"
"AB242SL",10,393087,809378,"S92000003","","S08000006","","S12000033","S13002481"
"AB242SN",10,393155,809318,"S92000003","","S08000006","","S12000033","S13002481"
"AB242SP",10,393455,808482,"S92000003","","S08000006","","S12000033","S13002481"
"AB242SQ",10,393487,808582,"S92000003","","S08000006","","S12000033","S13002481"
"AB242SR",10,393583,808639,"S92000003","","S08000006","","S12000033","S13002481"
"AB242SS",10,393446,808646,"S92000003","","S08000006","","S12000033","S13002481"
"AB242SU",10,393411,808443,"S92000003","","S08000006","","S12000033","S13002481"
"AB242SW",10,393508,808561,"S92000003","","S08000006","","S12000033","S13002481"
"AB242SX",10,393320,808713,"S92000003","","S08000006","","S12000033","S13002481"
"AB242SY",10,393358,808588,"S92000003","","S08000006","","S12000033","S13002481"
"AB242SZ",10,393382,808596,"S92000003","","S08000006","","S12000033","S13002481"
"AB242TA",10,393357,808699,"S92000003","","S08000006","","S12000033","S13002481"
"AB242TB",10,393360,808724,"S92000003","","S08000006","","S12000033","S13002481"
"AB242TD",10,393541,808663,"S92000003","","S08000006","","S12000033","S13002481"
"AB242TE",10,393572,808714,"S92000003","","S08000006","","S12000033","S13002481"
"AB242TF",10,393509,808739,"S92000003","","S08000006","","S12000033","S13002481"
"AB242TG",10,393388,808848,"S92000003","","S08000006","","S12000033","S13002481"
"AB242TH",10,393384,808623,"S92000003","","S08000006","","S12000033","S13002481"
"AB242TJ",10,393230,808943,"S92000003","","S08000006","","S12000033","S13002481"
"AB242TL",10,393219,808748,"S92000003","","S08000006","","S12000033","S13002481"
"AB242TN",10,393595,808774,"S92000003","","S08000006","","S12000033","S13002481"
"AB242TP",10,393465,809023,"S92000003","","S08000006","","S12000033","S13002481"
"AB242TR",10,393044,808960,"S92000003","","S08000006","","S12000033","S13002481"
"AB242TS",10,393314,808914,"S92000003","","S08000006","","S12000033","S13002481"
"AB242TT",10,393196,808971,"S92000003","","S08000006","","S12000033","S13002481"
"AB242TU",10,393310,808886,"S92000003","","S08000006","","S12000033","S13002481"
"AB242TW",10,393523,808820,"S92000003","","S08000006","","S12000033","S13002481"
"AB242TY",10,393674,808558,"S92000003","","S08000006","","S12000033","S13002481"
"AB242TZ",10,393674,808558,"S92000003","","S08000006","","S12000033","S13002481"
"AB242UA",10,393330,808954,"S92000003","","S08000006","","S12000033","S13002481"
"AB242UB",10,392451,809090,"S92000003","","S08000006","","S12000033","S13002481"
"AB242UD",10,393330,809041,"S92000003","","S08000006","","S12000033","S13002481"
"AB242UE",10,393297,809067,"S92000003","","S08000006","","S12000033","S13002481"
"AB242UF",10,393395,808925,"S92000003","","S08000006","","S12000033","S13002481"
"AB242UG",10,393406,809005,"S92000003","","S08000006","","S12000033","S13002481"
"AB242UH",10,392455,809156,"S92000003","","S08000006","","S12000033","S13002481"
